fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,precio_venta,pvp_base,coste_unitario,margen_bruto,descuento_pct,promocion_activa,stock_disponible,precio_decathlon,precio_ortoweb,precio_medicalexpo,precio_comp_min,precio_comp_avg,precio_comp_max,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ingreso_estimado,margen_estimado_eur,var_precio_comp_min_7d,alerta_bajada_competidor,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,diferencia_precio_avg
2023-11-30,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,10,63.42,59.9,24.0,39.42,0.0,0,242,49.05,58.29,58.17,49.05,55.17,58.29,3,11,48,0,0,0,1204.98,748.98,-0.2406,1,19.0,24.0,10.0,10.57,8.13,1.1495,14.37,8.25
2023-12-01,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,63.42,59.9,24.0,39.42,0.0,0,240,48.66,62.98,60.69,48.66,57.44,62.98,4,12,48,0,0,0,1014.72,630.72,-0.1109,1,19.0,24.0,28.0,9.14,8.2,1.1041,14.76,5.98
2023-12-02,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,63.42,59.9,24.0,39.42,0.0,0,234,59.52,57.98,53.01,53.01,56.84,59.52,5,12,48,0,0,0,1141.56,709.56,-0.0411,0,16.0,21.0,14.0,7.57,8.13,1.1158,10.41,6.58
2023-12-03,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,63.42,59.9,24.0,39.42,0.0,0,230,47.99,63.96,51.05,47.99,54.33,63.96,6,12,48,0,0,0,887.88,551.88,-0.1839,1,18.0,15.0,16.0,7.71,8.1,1.1673,15.43,9.09
2023-12-04,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.42,59.9,24.0,39.42,0.0,0,223,48.03,57.64,61.58,48.03,55.75,61.58,0,12,49,0,0,0,697.62,433.62,-0.2721,1,14.0,22.0,13.0,7.14,8.07,1.1376,15.39,7.67
2023-12-05,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,63.42,59.9,24.0,39.42,0.0,0,217,51.53,59.16,53.73,51.53,54.81,59.16,1,12,49,0,0,0,697.62,433.62,-0.0681,1,11.0,15.0,10.0,6.29,7.9,1.1571,11.89,8.61
2023-12-06,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,63.42,59.9,24.0,39.42,0.0,0,209,48.89,59.02,60.39,48.89,56.1,60.39,2,12,49,0,0,0,1014.72,630.72,-0.2428,1,11.0,19.0,14.0,6.43,7.93,1.1305,14.53,7.32
2023-12-07,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,63.42,59.9,24.0,39.42,0.0,0,206,54.72,64.61,58.63,54.72,59.32,64.61,3,12,49,0,0,0,1585.5,985.5,-0.0787,1,16.0,19.0,12.0,6.14,7.83,1.0691,8.7,4.1
2023-12-08,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.42,59.9,24.0,39.42,0.0,0,199,48.53,53.81,51.17,48.53,51.17,53.81,4,12,49,0,0,0,1522.08,946.08,-0.1911,1,25.0,16.0,13.0,5.14,7.77,1.2394,14.89,12.25
2023-12-09,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,63.42,59.9,24.0,39.42,0.0,0,196,48.15,59.08,57.1,48.15,54.78,59.08,5,12,49,0,0,0,761.04,473.04,-0.149,1,24.0,18.0,14.0,5.86,7.87,1.1577,15.27,8.64
2023-12-10,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,63.42,59.9,24.0,39.42,0.0,0,191,56.77,58.14,53.58,53.58,56.16,58.14,6,12,49,0,0,0,1078.14,670.14,-0.1794,1,12.0,14.0,24.0,5.43,7.73,1.1293,9.84,7.26
2023-12-11,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.42,59.9,24.0,39.42,0.0,0,184,51.33,64.42,59.9,51.33,58.55,64.42,0,12,50,0,0,0,697.62,433.62,-0.1118,1,17.0,11.0,11.0,5.57,7.67,1.0832,12.09,4.87
2023-12-12,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,63.42,59.9,24.0,39.42,0.0,0,183,59.55,63.95,58.74,58.74,60.75,63.95,1,12,50,0,0,0,1078.14,670.14,-0.0147,0,11.0,11.0,11.0,5.57,7.83,1.044,4.68,2.67
2023-12-13,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,63.42,59.9,24.0,39.42,0.0,0,180,57.13,64.26,51.18,51.18,57.52,64.26,2,12,50,0,0,0,1268.4,788.4,-0.2308,1,17.0,16.0,20.0,4.86,7.77,1.1026,12.24,5.9
2023-12-14,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,63.42,59.9,24.0,39.42,0.0,0,174,55.14,61.83,61.29,55.14,59.42,61.83,3,12,50,0,0,0,1141.56,709.56,-0.1302,1,20.0,25.0,9.0,4.14,7.6,1.0673,8.28,4.0
2023-12-15,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,63.42,59.9,24.0,39.42,0.0,0,169,56.07,60.83,53.16,53.16,56.69,60.83,4,12,50,0,0,0,761.04,473.04,-0.0686,1,18.0,24.0,17.0,4.57,7.7,1.1187,10.26,6.73
2023-12-16,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.42,59.9,24.0,39.42,0.0,0,162,56.43,61.67,56.0,56.0,58.03,61.67,5,12,50,0,0,0,634.2,394.2,-0.1104,1,12.0,12.0,17.0,4.29,7.67,1.0929,7.42,5.39
2023-12-17,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,63.42,59.9,24.0,39.42,0.0,0,160,50.89,57.76,52.23,50.89,53.63,57.76,6,12,50,0,0,0,1268.4,788.4,-0.2173,1,10.0,17.0,15.0,4.86,7.77,1.1825,12.53,9.79
2023-12-18,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.42,59.9,24.0,39.42,0.0,0,151,51.57,62.08,53.1,51.57,55.58,62.08,0,12,51,0,0,0,1078.14,670.14,-0.1141,1,20.0,11.0,13.0,4.43,7.63,1.1411,11.85,7.84
2023-12-19,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.42,59.9,24.0,39.42,0.0,0,144,50.6,56.88,60.33,50.6,55.94,60.33,1,12,51,0,0,0,1014.72,630.72,-0.1953,1,17.0,17.0,17.0,4.71,7.8,1.1337,12.82,7.48
2023-12-20,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,11,63.42,59.9,24.0,39.42,0.0,0,133,48.79,57.53,59.89,48.79,55.4,59.89,2,12,51,0,0,1,951.3,591.3,-0.1929,1,16.0,20.0,24.0,5.57,7.77,1.1448,14.63,8.02
2023-12-21,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,10,63.42,59.9,24.0,39.42,0.0,0,123,59.19,54.85,57.95,54.85,57.33,59.19,3,12,51,0,0,1,1522.08,946.08,-0.0863,1,15.0,18.0,29.0,6.71,7.43,1.1062,8.57,6.09
2023-12-22,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,12,63.42,59.9,24.0,39.42,0.0,0,111,48.05,61.1,61.89,48.05,57.01,61.89,4,12,51,0,0,1,1648.92,1024.92,-0.2727,1,24.0,12.0,29.0,7.29,7.2,1.1124,15.37,6.41
2023-12-23,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.42,59.9,24.0,39.42,0.0,0,104,59.19,62.58,61.6,59.19,61.12,62.58,5,12,51,0,0,1,1078.14,670.14,0.0185,0,26.0,10.0,24.0,8.29,7.17,1.0376,4.23,2.3
2023-12-24,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.42,59.9,24.0,39.42,0.0,0,95,53.93,57.88,59.82,53.93,57.21,59.82,6,12,51,0,0,1,1014.72,630.72,-0.1384,1,17.0,20.0,24.0,8.29,6.73,1.1085,9.49,6.21
2023-12-25,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,14,63.42,59.9,24.0,39.42,0.0,0,81,58.53,62.52,57.48,57.48,59.51,62.52,0,12,52,0,0,1,1331.82,827.82,-0.0635,1,16.0,17.0,21.0,9.29,6.6,1.0657,5.94,3.91
2023-12-26,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,63.42,59.9,24.0,39.42,0.0,0,73,53.16,53.04,51.91,51.91,52.7,53.16,1,12,52,0,0,1,1648.92,1024.92,-0.0561,1,21.0,16.0,15.0,10.0,6.9,1.2034,11.51,10.72
2023-12-27,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,63.42,59.9,24.0,39.42,0.0,0,275,51.94,56.05,54.77,51.94,54.25,56.05,2,12,52,0,0,1,1458.66,906.66,-0.1565,1,26.0,15.0,22.0,10.14,6.9,1.169,11.48,9.17
2023-12-28,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,13,63.42,59.9,24.0,39.42,0.0,0,262,57.23,61.92,52.0,52.0,57.05,61.92,3,12,52,0,0,1,1395.24,867.24,-0.1228,1,23.0,24.0,15.0,9.71,6.73,1.1117,11.42,6.37
2023-12-29,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.42,59.9,24.0,39.42,0.0,0,253,53.87,55.48,62.65,53.87,57.33,62.65,4,12,52,0,0,1,1268.4,788.4,-0.184,1,22.0,26.0,19.0,10.14,7.0,1.1062,9.55,6.09
2023-12-30,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,63.42,59.9,24.0,39.42,0.0,0,245,57.73,53.19,61.75,53.19,57.56,61.75,5,12,52,0,0,1,824.46,512.46,-0.137,1,20.0,17.0,19.0,9.71,6.97,1.1018,10.23,5.86
2023-12-31,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,63.42,59.9,24.0,39.42,0.0,0,239,57.84,59.68,62.61,57.84,60.04,62.61,6,12,52,0,0,1,887.88,551.88,-0.1143,1,13.0,16.0,16.0,9.86,6.9,1.0563,5.58,3.38
2024-01-01,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.42,59.9,24.0,39.42,0.0,0,232,47.93,61.23,60.19,47.93,56.45,61.23,0,1,1,0,0,0,951.3,591.3,-0.195,1,14.0,21.0,18.0,9.43,7.03,1.1235,15.49,6.97
2024-01-02,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.42,59.9,24.0,39.42,0.0,0,223,52.19,60.7,54.1,52.19,55.66,60.7,1,1,1,0,0,0,1585.5,985.5,-0.2121,1,15.0,26.0,14.0,8.43,7.07,1.1394,11.23,7.76
2024-01-03,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.42,59.9,24.0,39.42,0.0,0,214,51.84,58.76,58.6,51.84,56.4,58.76,2,1,1,0,0,0,761.04,473.04,-0.171,1,25.0,23.0,11.0,8.57,7.23,1.1245,11.58,7.02
2024-01-04,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,63.42,59.9,24.0,39.42,0.0,0,213,52.19,64.52,62.13,52.19,59.61,64.52,3,1,1,0,0,0,1522.08,946.08,-0.0861,1,12.0,22.0,11.0,8.71,7.3,1.0639,11.23,3.81
2024-01-05,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,63.42,59.9,24.0,39.42,0.0,0,207,54.53,54.13,56.36,54.13,55.01,56.36,4,1,1,0,0,0,824.46,512.46,-0.0209,0,24.0,20.0,16.0,7.0,7.13,1.1529,9.29,8.41
2024-01-06,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.42,59.9,24.0,39.42,0.0,0,198,55.87,64.37,53.57,53.57,57.94,64.37,5,1,1,0,0,0,1078.14,670.14,-0.0814,1,13.0,13.0,25.0,6.57,7.07,1.0946,9.85,5.48
2024-01-07,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,63.42,59.9,24.0,39.42,0.0,0,194,48.87,62.95,59.69,48.87,57.17,62.95,6,1,1,0,0,0,887.88,551.88,-0.1125,1,17.0,14.0,24.0,6.71,7.27,1.1093,14.55,6.25
2024-01-08,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.42,59.9,24.0,39.42,0.0,0,185,56.81,64.5,57.08,56.81,59.46,64.5,0,1,2,0,0,0,824.46,512.46,-0.0649,1,14.0,15.0,12.0,6.43,7.17,1.0666,6.61,3.96
2024-01-09,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,63.84,59.9,24.0,39.84,0.0,0,177,52.07,63.27,52.97,52.07,56.1,63.27,1,1,2,0,0,0,766.08,478.08,-0.1783,1,13.0,25.0,17.0,6.71,7.37,1.138,11.77,7.74
2024-01-10,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.84,59.9,24.0,39.84,0.0,0,170,51.27,58.58,55.17,51.27,55.01,58.58,2,1,2,0,0,0,1085.28,677.28,-0.1536,1,12.0,12.0,11.0,6.57,7.47,1.1605,12.57,8.83
2024-01-11,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,63.84,59.9,24.0,39.84,0.0,0,162,53.04,62.57,53.97,53.04,56.53,62.57,3,1,2,0,0,0,1340.64,836.64,-0.18,1,17.0,24.0,17.0,6.29,7.47,1.1293,10.8,7.31
2024-01-12,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,63.84,59.9,24.0,39.84,0.0,0,158,59.87,58.38,60.05,58.38,59.43,60.05,4,1,2,0,0,0,766.08,478.08,-0.0596,1,21.0,13.0,20.0,7.29,7.7,1.0742,5.46,4.41
2024-01-13,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,63.84,59.9,24.0,39.84,0.0,0,152,56.73,53.62,59.48,53.62,56.61,59.48,5,1,2,0,0,0,702.24,438.24,-0.1781,1,12.0,17.0,18.0,7.0,7.73,1.1277,10.22,7.23
2024-01-14,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.84,59.9,24.0,39.84,0.0,0,145,50.9,57.1,53.26,50.9,53.75,57.1,6,1,2,0,0,0,702.24,438.24,-0.0754,1,11.0,14.0,12.0,6.57,7.73,1.1877,12.94,10.09
2024-01-15,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,63.84,59.9,24.0,39.84,0.0,0,137,49.06,55.65,53.97,49.06,52.89,55.65,0,1,3,0,0,0,446.88,278.88,-0.1391,1,11.0,13.0,10.0,7.0,7.8,1.207,14.78,10.95
2024-01-16,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,63.84,59.9,24.0,39.84,0.0,0,131,57.82,56.77,59.38,56.77,57.99,59.38,1,1,3,0,0,0,1085.28,677.28,-0.0017,0,7.0,12.0,20.0,6.86,7.83,1.1009,7.07,5.85
2024-01-17,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,63.84,59.9,24.0,39.84,0.0,0,127,53.46,58.31,52.78,52.78,54.85,58.31,2,1,3,0,0,0,829.92,517.92,-0.0419,0,17.0,17.0,17.0,6.57,7.97,1.1639,11.06,8.99
2024-01-18,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,63.84,59.9,24.0,39.84,0.0,0,122,49.11,63.13,58.96,49.11,57.07,63.13,3,1,3,0,0,0,702.24,438.24,-0.1925,1,13.0,21.0,16.0,6.14,7.8,1.1186,14.73,6.77
2024-01-19,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,63.84,59.9,24.0,39.84,0.0,0,118,52.69,63.34,53.85,52.69,56.63,63.34,4,1,3,0,0,0,957.6,597.6,-0.0639,1,11.0,12.0,15.0,5.71,7.73,1.1273,11.15,7.21
2024-01-20,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,63.84,59.9,24.0,39.84,0.0,0,112,55.52,64.49,51.0,51.0,57.0,64.49,5,1,3,0,0,0,893.76,557.76,-0.1658,1,15.0,11.0,24.0,5.71,7.5,1.12,12.84,6.84
2024-01-21,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,63.84,59.9,24.0,39.84,0.0,0,110,54.44,52.79,51.05,51.05,52.76,54.44,6,1,3,0,0,0,1276.8,796.8,-0.1184,1,14.0,11.0,26.0,5.71,7.37,1.21,12.79,11.08
2024-01-22,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,12,63.84,59.9,24.0,39.84,0.0,0,98,58.74,57.01,61.17,57.01,58.97,61.17,0,1,4,0,0,0,957.6,597.6,-0.0291,0,20.0,7.0,17.0,5.0,7.03,1.0826,6.83,4.87
2024-01-23,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.84,59.9,24.0,39.84,0.0,0,91,51.09,56.65,52.14,51.09,53.29,56.65,1,1,4,0,0,0,1212.96,756.96,-0.0567,1,15.0,17.0,16.0,5.57,7.2,1.198,12.75,10.55
2024-01-24,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,12,63.84,59.9,24.0,39.84,0.0,0,79,59.02,64.15,59.13,59.02,60.77,64.15,2,1,4,0,0,0,829.92,517.92,-0.0503,1,19.0,13.0,21.0,5.71,7.13,1.0505,4.82,3.07
2024-01-25,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,63.84,59.9,24.0,39.84,0.0,0,71,53.33,62.85,61.76,53.33,59.31,62.85,3,1,4,0,0,0,957.6,597.6,0.0082,0,13.0,11.0,26.0,6.86,7.07,1.0764,10.51,4.53
2024-01-26,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,63.84,59.9,24.0,39.84,0.0,0,273,56.13,62.36,57.11,56.13,58.53,62.36,4,1,4,0,0,0,829.92,517.92,-0.1274,1,15.0,15.0,23.0,7.29,7.07,1.0907,7.71,5.31
2024-01-27,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,63.84,59.9,24.0,39.84,0.0,0,268,53.3,56.37,60.46,53.3,56.71,60.46,5,1,4,0,0,0,766.08,478.08,-0.0254,0,13.0,14.0,22.0,7.86,7.07,1.1257,10.54,7.13
2024-01-28,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,3,63.84,59.9,24.0,39.84,0.0,0,265,49.64,60.54,56.56,49.64,55.58,60.54,6,1,4,0,0,0,766.08,478.08,-0.1441,1,12.0,20.0,20.0,7.71,6.8,1.1486,14.2,8.26
2024-01-29,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,63.6,59.9,24.0,39.6,0.0,0,260,49.72,59.83,59.88,49.72,56.48,59.88,0,1,5,0,0,0,699.6,435.6,-0.1659,1,12.0,15.0,13.0,7.86,6.6,1.1261,13.88,7.12
2024-01-30,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.6,59.9,24.0,39.6,0.0,0,251,52.52,62.07,55.68,52.52,56.76,62.07,1,1,5,0,0,0,826.8,514.8,-0.1499,1,11.0,19.0,14.0,6.86,6.5,1.1205,11.08,6.84
2024-01-31,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.6,59.9,24.0,39.6,0.0,0,244,49.1,55.0,58.87,49.1,54.32,58.87,2,1,5,0,0,0,1208.4,752.4,-0.2416,1,13.0,13.0,15.0,7.14,6.6,1.1708,14.5,9.28
2024-02-01,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,63.6,59.9,24.0,39.6,0.0,0,240,58.1,63.35,54.02,54.02,58.49,63.35,3,2,5,0,0,0,1081.2,673.2,-0.0179,0,19.0,15.0,25.0,6.43,6.6,1.0874,9.58,5.11
2024-02-02,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.6,59.9,24.0,39.6,0.0,0,231,55.21,53.07,54.4,53.07,54.23,55.21,4,2,5,0,0,0,1017.6,633.6,-0.0632,1,17.0,13.0,12.0,5.86,6.43,1.1728,10.53,9.37
2024-02-03,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,63.6,59.9,24.0,39.6,0.0,0,225,53.32,54.46,58.45,53.32,55.41,58.45,5,2,5,0,0,0,890.4,554.4,-0.0251,0,16.0,12.0,24.0,6.0,6.43,1.1478,10.28,8.19
2024-02-04,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.6,59.9,24.0,39.6,0.0,0,218,54.81,59.26,60.06,54.81,58.04,60.06,6,2,5,0,0,0,636.0,396.0,-0.1438,1,14.0,12.0,13.0,6.14,6.6,1.0958,8.79,5.56
2024-02-05,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.6,59.9,24.0,39.6,0.0,0,209,56.65,60.81,59.25,56.65,58.9,60.81,0,2,6,0,0,0,954.0,594.0,-0.0719,1,10.0,11.0,17.0,6.71,6.63,1.0798,6.95,4.7
2024-02-06,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.6,59.9,24.0,39.6,0.0,0,202,56.15,64.61,59.22,56.15,59.99,64.61,1,2,6,0,0,0,1144.8,712.8,-0.0433,0,15.0,13.0,14.0,7.29,6.63,1.0602,7.45,3.61
2024-02-07,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.6,59.9,24.0,39.6,0.0,0,195,57.21,61.42,59.4,57.21,59.34,61.42,2,2,6,0,0,0,1081.2,673.2,0.0497,0,18.0,19.0,13.0,7.0,6.73,1.0718,6.39,4.26
2024-02-08,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,63.6,59.9,24.0,39.6,0.0,0,191,51.45,55.59,59.11,51.45,55.38,59.11,3,2,6,0,0,0,826.8,514.8,-0.0227,0,17.0,17.0,12.0,7.0,6.67,1.1484,12.15,8.22
2024-02-09,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,9,63.6,59.9,24.0,39.6,0.0,0,182,50.75,63.8,62.53,50.75,59.03,63.8,4,2,6,0,0,0,636.0,396.0,-0.2047,1,13.0,16.0,17.0,7.0,6.53,1.0774,12.85,4.57
2024-02-10,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,63.6,59.9,24.0,39.6,0.0,0,177,52.84,56.75,60.32,52.84,56.64,60.32,5,2,6,0,0,0,381.6,237.6,-0.1347,1,10.0,14.0,21.0,7.0,6.6,1.1229,10.76,6.96
2024-02-11,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,63.6,59.9,24.0,39.6,0.0,0,172,48.74,62.65,61.68,48.74,57.69,62.65,6,2,6,0,0,0,699.6,435.6,-0.1342,1,6.0,10.0,12.0,6.86,6.5,1.1024,14.86,5.91
2024-02-12,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,63.6,59.9,24.0,39.6,0.0,0,168,53.88,58.66,58.86,53.88,57.13,58.86,0,2,7,0,0,0,954.0,594.0,-0.1273,1,11.0,15.0,11.0,6.57,6.53,1.1133,9.72,6.47
2024-02-13,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,2,63.6,59.9,24.0,39.6,0.0,0,166,49.35,54.29,60.47,49.35,54.7,60.47,1,2,7,0,0,0,1081.2,673.2,-0.1458,1,15.0,18.0,11.0,5.86,6.47,1.1627,14.25,8.9
2024-02-14,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.6,59.9,24.0,39.6,0.0,0,159,58.23,60.35,55.32,55.32,57.97,60.35,2,2,7,0,0,0,1081.2,673.2,-0.0903,1,17.0,17.0,7.0,5.14,6.3,1.0971,8.28,5.63
2024-02-15,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,5,63.6,59.9,24.0,39.6,0.0,0,154,55.69,57.34,57.33,55.69,56.79,57.34,3,2,7,0,0,0,890.4,554.4,-0.0212,0,17.0,13.0,17.0,5.14,6.27,1.1199,7.91,6.81
2024-02-16,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.6,59.9,24.0,39.6,0.0,0,147,51.56,56.12,51.66,51.56,53.11,56.12,4,2,7,0,0,0,954.0,594.0,-0.0777,1,14.0,10.0,13.0,5.29,6.23,1.1975,12.04,10.49
2024-02-17,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,4,63.6,59.9,24.0,39.6,0.0,0,143,57.68,53.26,52.19,52.19,54.38,57.68,5,2,7,0,0,0,826.8,514.8,-0.1453,1,15.0,6.0,11.0,5.0,6.33,1.1695,11.41,9.22
2024-02-18,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,63.6,59.9,24.0,39.6,0.0,0,142,55.07,62.82,51.64,51.64,56.51,62.82,6,2,7,0,0,0,699.6,435.6,-0.1499,1,13.0,11.0,15.0,4.86,6.3,1.1255,11.96,7.09
2024-02-19,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.6,59.9,24.0,39.6,0.0,0,135,56.66,61.21,60.06,56.66,59.31,61.21,0,2,8,0,0,0,1272.0,792.0,-0.0925,1,11.0,15.0,14.0,4.29,6.2,1.0723,6.94,4.29
2024-02-20,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,8,63.6,59.9,24.0,39.6,0.0,0,127,48.62,62.25,53.94,48.62,54.94,62.25,1,2,8,0,0,0,636.0,396.0,-0.1423,1,20.0,17.0,20.0,4.71,6.23,1.1576,14.98,8.66
2024-02-21,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,13,63.6,59.9,24.0,39.6,0.0,0,114,52.12,52.76,52.23,52.12,52.37,52.76,2,2,8,0,0,0,636.0,396.0,-0.0253,0,10.0,17.0,15.0,5.57,6.43,1.2144,11.48,11.23
2024-02-22,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,1,63.6,59.9,24.0,39.6,0.0,0,113,54.1,54.92,54.28,54.1,54.43,54.92,3,2,8,0,0,0,763.2,475.2,-0.1378,1,10.0,14.0,19.0,6.43,6.47,1.1685,9.5,9.17
2024-02-23,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,6,63.6,59.9,24.0,39.6,0.0,0,107,51.37,64.59,57.22,51.37,57.73,64.59,4,2,8,0,0,0,954.0,594.0,-0.1981,1,12.0,15.0,13.0,5.86,6.27,1.1017,12.23,5.87
2024-02-24,MUL-004,Muletas plegables aluminio pack 2 uds PEPE,Muletas,Amazon,7,63.6,59.9,24.0,39.6,0.0,0,100,55.72,57.91,53.33,53.33,55.65,57.91,5,2,8,0,0,0,572.4,356.4,-0.1505,1,15.0,13.0,15.0,5.71,6.07,1.1429,10.27,7.95
